transaction_id,timestamp,customer_id,amount,currency,merchant_category,location_lat,location_long,device_type,transaction_type,is_fraud,time_since_last,foreign_country,multiple_quick_trans
TXN_000000002528,2024-03-07 15:40:05,CUST_00000041,271.42,USD,electronics,3.491565697426996,169.1996046651826,mobile,online,0,497.01,0,0
TXN_000000002529,2024-03-10 05:47:48,CUST_00000041,245.73,USD,electronics,3.19126006746636,168.9977150705281,mobile,online,0,54.08111111111111,0,0
TXN_000000002530,2024-03-16 19:04:40,CUST_00000041,304.05,USD,electronics,3.2943996203055934,168.8418622527779,mobile,atm,0,148.45111111111112,0,0
TXN_000000002531,2024-03-25 20:15:12,CUST_00000041,322.93,USD,electronics,3.1267614541955693,169.29042801956484,mobile,pos,0,229.92111111111112,0,0
TXN_000000002532,2024-03-27 03:59:34,CUST_00000041,228.81,USD,entertainment,3.4126029650036274,168.5081273778695,desktop,pos,0,50.18333333333333,0,0
TXN_000000002533,2024-04-05 08:28:40,CUST_00000041,5211.16,USD,groceries,-25.1369585,41.95512,desktop,card_not_present,1,220.26833333333335,0,0
TXN_000000002534,2024-04-08 06:59:58,CUST_00000041,247.54,USD,electronics,3.1802593596187054,168.3901045166006,desktop,online,0,69.1325,0,0
TXN_000000002535,2024-04-11 20:09:35,CUST_00000041,291.41,USD,electronics,3.3702707126069575,168.50883777822662,desktop,online,0,88.73333333333333,0,0
TXN_000000002536,2024-04-30 11:17:15,CUST_00000041,268.51,USD,entertainment,3.618704045288861,168.60138993102456,desktop,online,0,445.5388888888889,0,0
TXN_000000002537,2024-05-31 22:50:35,CUST_00000041,256.15,USD,entertainment,3.6382847433734726,168.3631944007192,mobile,atm,0,766.3047222222223,0,0
TXN_000000002538,2024-06-01 23:55:52,CUST_00000041,146.68,USD,entertainment,3.34429429443557,168.65623387569275,mobile,atm,0,41.04888888888889,1,0
TXN_000000002539,2024-06-03 02:18:24,CUST_00000041,350.62,USD,electronics,2.8879514355712796,169.05584392262944,mobile,pos,0,40.80416666666667,0,0
TXN_000000002540,2024-06-11 11:00:12,CUST_00000041,289.47,USD,electronics,3.4760414400232165,168.72513239721448,mobile,pos,0,191.8336111111111,0,0
TXN_000000002541,2024-06-12 22:57:19,CUST_00000041,283.73,USD,electronics,3.4942956417077586,168.73915306106818,mobile,online,0,30.110555555555557,0,0
TXN_000000002542,2024-06-21 03:36:04,CUST_00000041,263.96,USD,electronics,3.3121398587558457,169.07853447680253,mobile,pos,0,197.47305555555556,0,0
TXN_000000002543,2024-07-13 01:11:46,CUST_00000041,264.03,USD,electronics,3.632094613412708,169.24148364982634,desktop,atm,0,517.4038888888889,0,0
TXN_000000002544,2024-08-22 11:06:31,CUST_00000041,242.61,USD,entertainment,3.4800063947624444,168.4005170931307,mobile,pos,0,954.4777777777778,0,0
TXN_000000002545,2024-08-28 14:20:37,CUST_00000041,299.29,USD,entertainment,3.504089562079681,168.40663076084766,mobile,online,0,140.07916666666668,0,0
TXN_000000002546,2024-09-10 16:59:11,CUST_00000041,209.02,USD,electronics,3.5640041432894245,169.214507281419,desktop,online,0,311.5180555555556,0,0
TXN_000000002547,2024-09-25 22:27:07,CUST_00000041,217.87,USD,entertainment,2.9964564720663898,169.0533062372702,desktop,atm,0,375.8777777777778,0,0
TXN_000000002548,2024-11-01 22:41:11,CUST_00000041,194.92,USD,entertainment,3.0056704592238668,169.25088180989476,desktop,online,0,906.2163888888889,0,0
TXN_000000002549,2024-11-06 10:07:21,CUST_00000041,465.14,USD,entertainment,3.2269688299670616,168.6685119941953,desktop,online,0,108.76944444444445,0,0
TXN_000000002550,2024-11-10 09:52:05,CUST_00000041,284.63,USD,entertainment,2.8135595019588298,168.34886354173113,desktop,pos,0,85.885,0,0
TXN_000000002551,2024-11-11 22:24:33,CUST_00000041,241.14,USD,electronics,3.271095699544353,168.3696101512613,mobile,atm,0,28.419166666666666,0,0
TXN_000000002552,2024-11-13 19:05:02,CUST_00000041,250.29,USD,entertainment,2.7176189396690242,168.91587350587125,desktop,pos,0,55.76722222222222,0,0
TXN_000000002553,2024-11-17 19:20:38,CUST_00000041,26.06,USD,travel,-79.1536565,41.350099,desktop,card_not_present,1,109.68555555555555,0,0
TXN_000000002554,2024-11-18 12:13:28,CUST_00000041,235.38,USD,electronics,3.1080438344369488,168.73007130790606,mobile,pos,0,22.802222222222223,0,0
TXN_000000002555,2024-11-27 23:23:26,CUST_00000041,265.89,USD,entertainment,3.194255129702555,169.0321477104368,desktop,atm,0,222.13916666666665,0,0
TXN_000000002556,2024-12-12 00:34:43,CUST_00000041,234.59,USD,electronics,3.4403086843609647,169.21685939046057,mobile,pos,0,351.6383333333333,0,0
TXN_000000002557,2025-01-03 00:58:09,CUST_00000041,185.6,USD,entertainment,3.538888973049878,168.77193395209406,desktop,pos,0,513.4411111111111,0,0
TXN_000000002558,2025-01-11 09:41:21,CUST_00000041,441.72,USD,electronics,3.5162815697074845,169.13424250693802,desktop,atm,0,193.95777777777778,0,0
TXN_000000002559,2025-01-14 15:17:38,CUST_00000041,380.4,USD,electronics,2.959098528545345,168.45715268942206,desktop,atm,0,80.4738888888889,0,0
TXN_000000002560,2025-01-27 14:08:23,CUST_00000041,194.13,USD,electronics,3.5983467248149092,168.56021867943866,desktop,atm,0,308.39722222222224,0,0
TXN_000000002561,2025-01-29 10:54:00,CUST_00000041,220.19,USD,electronics,2.828772681726935,169.19378206255922,desktop,atm,0,38.467777777777776,0,0
TXN_000000002562,2025-02-15 14:27:29,CUST_00000041,249.7,USD,entertainment,3.0866771940005884,168.8894103781597,mobile,pos,0,419.0425,0,0
TXN_000000002563,2025-02-23 11:56:10,CUST_00000041,242.11,USD,entertainment,2.9752388963733063,168.79053699692102,mobile,atm,0,198.11277777777778,0,0
TXN_000000002564,2025-03-17 20:29:41,CUST_00000041,278.38,USD,electronics,3.0553828082796595,169.14356268726846,desktop,pos,0,546.6497222222222,0,0
TXN_000000002565,2025-03-19 01:23:20,CUST_00000041,199.23,USD,electronics,3.063300133388652,168.73811841788208,desktop,atm,0,46.668055555555554,0,0
TXN_000000002566,2025-03-23 17:13:11,CUST_00000041,214.24,USD,entertainment,2.804361176706281,169.08454074722727,desktop,online,0,111.76416666666667,0,0
TXN_000000002567,2025-03-27 06:29:43,CUST_00000041,273.34,USD,entertainment,2.920984779139547,168.97899992892846,mobile,online,0,88.02027777777778,0,0
TXN_000000002568,2025-04-10 16:02:33,CUST_00000041,145.1,USD,electronics,3.5417537486390236,168.30423703769688,desktop,atm,0,333.0127777777778,0,0
TXN_000000002569,2025-04-17 23:36:03,CUST_00000041,275.71,USD,entertainment,3.301025321163836,168.94667127280354,desktop,pos,0,171.92083333333332,0,0
TXN_000000002570,2025-04-22 12:28:53,CUST_00000041,200.91,USD,electronics,2.8872486814150355,169.0947671212139,desktop,pos,0,125.44416666666666,0,0
TXN_000000002571,2025-05-01 10:10:22,CUST_00000041,233.66,USD,entertainment,2.713669096374959,168.85812714627437,desktop,pos,0,204.7625,0,0
TXN_000000002572,2025-05-04 23:45:11,CUST_00000041,209.55,USD,entertainment,3.153303665531036,169.19216450627977,desktop,atm,0,89.84777777777778,0,0
TXN_000000002573,2025-05-07 04:17:02,CUST_00000041,217.79,USD,entertainment,3.2656579190373307,169.08291362775535,mobile,atm,0,64.24333333333334,0,0
TXN_000000002574,2025-05-18 22:11:22,CUST_00000041,359.29,USD,entertainment,3.0799736487932954,169.2202846352082,desktop,pos,0,282.87083333333334,0,0
TXN_000000002575,2025-05-23 23:17:34,CUST_00000041,306.87,USD,entertainment,3.149505020439161,168.8460776692268,mobile,online,0,120.81666666666666,0,0
TXN_000000002576,2025-06-02 03:21:54,CUST_00000041,175.59,USD,electronics,2.8788044355991858,168.36813796411556,desktop,pos,0,239.5263888888889,0,0
TXN_000000002577,2025-06-09 15:56:54,CUST_00000041,274.91,USD,electronics,3.3657409820025483,168.58357826317038,mobile,online,0,160.51083333333332,0,0
TXN_000000002578,2025-06-14 12:49:32,CUST_00000041,301.26,USD,entertainment,3.2140133494118737,168.39138106390396,desktop,atm,0,116.97583333333333,0,0
TXN_000000002579,2025-06-17 08:25:35,CUST_00000041,250.77,USD,electronics,3.4471779128238493,168.55043359910948,desktop,atm,0,63.44833333333333,0,0
TXN_000000002580,2025-06-20 01:07:22,CUST_00000041,291.21,USD,electronics,2.885644842351881,168.4100740347946,desktop,pos,0,72.00666666666666,1,0
TXN_000000002581,2025-07-12 17:58:32,CUST_00000041,468.73,USD,entertainment,2.858827606494968,168.391640799564,desktop,online,0,540.4797222222222,0,0
TXN_000000002582,2025-07-20 17:56:49,CUST_00000041,319.97,USD,entertainment,3.1967436921290613,168.96088607933373,mobile,online,0,190.54111111111112,1,0
TXN_000000002583,2025-08-03 09:05:43,CUST_00000041,246.55,USD,electronics,2.803913969750556,168.569108867422,desktop,atm,0,339.4113888888889,0,0
TXN_000000002584,2024-03-23 14:14:09,CUST_00000042,549.34,USD,entertainment,-32.90210246411506,-80.49869804043428,desktop,atm,0,0.52359349273169,0,0
TXN_000000002585,2024-05-09 20:51:36,CUST_00000042,448.65,USD,entertainment,-32.48816782355072,-80.37674984066736,desktop,online,0,1137.878888888889,0,0
TXN_000000002586,2024-06-02 20:10:26,CUST_00000042,394.85,USD,groceries,-32.778415216538654,-80.53555307830821,desktop,online,0,590.3919444444444,0,0
TXN_000000002587,2024-06-09 10:15:24,CUST_00000042,484.53,USD,groceries,-31.94695404202093,-80.64957116434323,desktop,pos,0,160.52444444444444,0,0
TXN_000000002588,2024-06-16 21:48:32,CUST_00000042,315.31,USD,groceries,-32.864289678642905,-80.23144585471,desktop,atm,0,167.04333333333332,0,0
TXN_000000002589,2024-06-27 09:55:36,CUST_00000042,307.44,USD,entertainment,-32.691888975573896,-80.30195094311708,mobile,pos,0,264.7272222222222,0,0
TXN_000000002590,2024-07-02 04:00:56,CUST_00000042,716.61,USD,groceries,-32.891018863505,-80.11565231558343,desktop,online,0,118.44361111111111,0,0
TXN_000000002591,2024-07-04 06:46:26,CUST_00000042,401.39,USD,groceries,-32.70113373058029,-80.33552261249916,desktop,online,0,45.13388888888889,1,0
TXN_000000002592,2024-07-13 16:47:03,CUST_00000042,463.37,USD,groceries,-32.60765647792138,-80.02771462551893,mobile,pos,0,220.21916666666667,0,0
TXN_000000002593,2024-07-20 10:07:28,CUST_00000042,591.85,USD,entertainment,-32.66655078672931,-80.05695566287673,mobile,atm,0,164.27055555555555,0,0
TXN_000000002594,2024-07-27 20:54:03,CUST_00000042,415.96,USD,groceries,-32.8064949158527,-81.0033775269263,mobile,atm,0,182.92388888888888,0,0
TXN_000000002595,2024-08-04 11:05:04,CUST_00000042,359.04,USD,groceries,-32.684731959603525,-80.91840759908105,desktop,pos,0,180.9802777777778,0,0
TXN_000000002596,2024-08-04 14:22:49,CUST_00000042,366.29,USD,groceries,-32.11314793695578,-80.50075722162427,desktop,pos,0,6.064166666666667,0,0
TXN_000000002597,2024-08-07 23:16:27,CUST_00000042,620.88,USD,entertainment,-32.291339080267576,-80.40858060240552,desktop,atm,0,92.71055555555556,0,0
TXN_000000002598,2024-09-03 00:14:36,CUST_00000042,346.8,USD,groceries,-32.571701060793814,-80.9549887471355,desktop,online,0,645.6305555555556,0,0
TXN_000000002599,2024-09-26 14:34:16,CUST_00000042,507.48,USD,groceries,-32.357353985311796,-80.54635953792422,mobile,atm,0,557.04,0,0
TXN_000000002600,2024-12-04 21:05:27,CUST_00000042,385.1,USD,entertainment,-32.508178383932204,-80.82487256694262,mobile,pos,0,1659.77,0,0
TXN_000000002601,2024-12-08 14:37:34,CUST_00000042,508.32,USD,entertainment,-32.33101127475156,-80.15758774348855,desktop,pos,0,108.81111111111112,0,0
TXN_000000002602,2025-01-21 06:35:12,CUST_00000042,369.52,USD,entertainment,-32.49744146545106,-80.01173430542288,mobile,pos,0,1061.1322222222223,0,0
TXN_000000002603,2025-02-10 19:47:31,CUST_00000042,386.65,USD,entertainment,-32.532322479182845,-80.80654958942773,mobile,online,0,478.05861111111113,0,0
TXN_000000002604,2025-04-17 01:30:24,CUST_00000042,433.27,USD,entertainment,-32.25409161277237,-80.21746502138541,mobile,online,0,1569.703888888889,1,0
TXN_000000002605,2025-05-13 00:03:39,CUST_00000042,499.81,USD,entertainment,-32.10183459794047,-80.18433761287721,mobile,pos,0,600.4805555555556,0,0
TXN_000000002606,2025-05-24 05:19:48,CUST_00000042,490.76,USD,groceries,-32.54115943072755,-80.33833114593617,mobile,atm,0,266.38444444444445,0,0
TXN_000000002607,2025-05-26 13:18:44,CUST_00000042,540.18,USD,groceries,-32.10825616594009,-80.65497553537558,desktop,online,0,56.7975,0,0
TXN_000000002608,2025-06-15 14:55:13,CUST_00000042,365.6,USD,groceries,-32.393707103970634,-80.95317412518605,desktop,pos,0,478.90444444444444,0,0
TXN_000000002609,2025-07-18 12:55:37,CUST_00000042,344.27,USD,groceries,-32.16601968098316,-80.8667660415498,mobile,pos,0,803.2125,0,0
TXN_000000002610,2025-07-20 20:15:20,CUST_00000042,421.45,USD,groceries,-32.368063065027506,-80.72004962419604,mobile,online,0,57.649166666666666,0,0
TXN_000000002611,2023-06-30 14:12:41,CUST_00000043,222.26,USD,electronics,40.058176328986555,-16.49673688902187,mobile,atm,0,18.78639669216576,0,0
TXN_000000002612,2023-07-12 08:20:03,CUST_00000043,250.16,USD,dining,40.55655214729048,-16.649820174659446,desktop,atm,0,291.4461111111111,0,0
TXN_000000002613,2023-08-09 05:10:54,CUST_00000043,297.72,USD,dining,40.643322802911065,-17.364017594978083,mobile,pos,0,672.7352777777778,0,0
TXN_000000002614,2023-08-12 04:25:36,CUST_00000043,246.28,USD,dining,40.11619851769528,-16.915674938523846,desktop,atm,0,54.52333333333333,0,0
TXN_000000002615,2023-08-12 12:34:32,CUST_00000043,272.98,USD,electronics,40.51969058822767,-16.499276004196076,desktop,online,0,-7.983333333333333,0,0
TXN_000000002616,2023-09-09 08:48:38,CUST_00000043,285.47,USD,electronics,40.01046404416384,-16.96135080472546,mobile,atm,0,664.0716666666667,0,0
TXN_000000002617,2023-10-06 16:37:14,CUST_00000043,279.53,USD,electronics,40.57529619347117,-16.642451889927422,desktop,pos,0,643.3469444444445,0,0
TXN_000000002618,2023-11-15 07:51:32,CUST_00000043,218.06,USD,dining,39.72959321945395,-17.297975056886006,mobile,pos,0,957.0727777777778,0,0
TXN_000000002619,2023-11-17 12:43:16,CUST_00000043,247.2,USD,dining,40.27147709919783,-16.89199915265885,desktop,online,0,43.184444444444445,0,0
TXN_000000002620,2023-11-20 14:26:59,CUST_00000043,245.24,USD,dining,39.984058617345426,-17.2668897061843,desktop,online,0,85.09333333333333,0,0
TXN_000000002621,2024-01-14 05:12:20,CUST_00000043,254.59,USD,dining,40.53961923932838,-16.968761896310976,desktop,pos,0,1312.9405555555556,0,0
TXN_000000002622,2024-01-15 06:43:10,CUST_00000043,280.53,USD,electronics,39.79754234613664,-17.371327616318172,desktop,atm,0,6.807222222222222,0,0
TXN_000000002623,2024-02-10 12:08:49,CUST_00000043,350.28,USD,dining,40.06710418971642,-17.06683570245428,mobile,online,0,634.6216666666667,0,0
TXN_000000002624,2024-03-06 13:53:30,CUST_00000043,296.87,USD,dining,40.659026928463994,-16.570286497228427,desktop,online,0,605.1847222222223,0,0
TXN_000000002625,2024-04-14 16:51:23,CUST_00000043,318.19,USD,dining,40.18666852577529,-16.928360647437305,desktop,pos,0,932.8502777777778,0,0
TXN_000000002626,2024-05-15 05:03:56,CUST_00000043,205.24,USD,electronics,40.689976564631394,-16.909577898756375,mobile,online,0,744.0775,0,0
TXN_000000002627,2024-06-08 14:23:45,CUST_00000043,254.67,USD,dining,40.59999087390897,-16.46102966534779,desktop,atm,0,584.5125,0,0
TXN_000000002628,2024-07-05 23:53:36,CUST_00000043,198.94,USD,dining,40.26343180841997,-16.830743562834012,desktop,atm,0,656.7638888888889,0,0
TXN_000000002629,2024-09-13 14:05:41,CUST_00000043,247.13,USD,electronics,40.47927913677333,-17.380156733005094,mobile,online,0,1684.2922222222223,0,0
TXN_000000002630,2024-10-18 04:36:15,CUST_00000043,279.96,USD,electronics,40.68138507867865,-17.237003321240763,desktop,pos,0,829.145,1,0
TXN_000000002631,2024-10-22 21:46:33,CUST_00000043,235.09,USD,electronics,40.560684992735034,-17.282135438369355,desktop,pos,0,95.72305555555556,0,0
TXN_000000002632,2025-01-18 02:58:15,CUST_00000043,215.71,USD,electronics,40.649711266049145,-16.73288924909936,mobile,atm,0,2113.4230555555555,0,0
TXN_000000002633,2025-04-11 02:18:05,CUST_00000043,277.11,USD,dining,40.08919660138976,-17.147412670091832,desktop,pos,0,1972.8027777777777,1,0
TXN_000000002634,2025-05-02 16:42:54,CUST_00000043,276.79,USD,dining,40.58587700257688,-16.673444030385657,mobile,pos,0,510.50666666666666,0,0
TXN_000000002635,2025-05-24 14:20:57,CUST_00000043,191.07,USD,electronics,40.52487753801654,-16.647002232365463,mobile,online,0,520.71,0,0
TXN_000000002636,2025-06-24 14:11:44,CUST_00000043,270.0,USD,dining,40.0121553609848,-16.432586137337143,desktop,atm,0,752.8438888888888,0,0
TXN_000000002637,2025-07-31 08:13:04,CUST_00000043,210.21,USD,dining,40.066758620100146,-17.135592244152768,mobile,pos,0,890.5536111111111,0,0
TXN_000000002638,2021-11-29 07:21:57,CUST_00000044,478.0,USD,utilities,-68.96220891161248,-89.88112711826703,mobile,online,0,3.4858302718908507,0,0
TXN_000000002639,2021-12-09 02:18:12,CUST_00000044,324.88,USD,utilities,-68.77602938896153,-90.78862090429294,mobile,pos,0,226.55194444444444,0,0
TXN_000000002640,2021-12-16 08:52:47,CUST_00000044,375.11,USD,dining,-68.70182360977579,-90.56166707856379,mobile,online,0,157.8697222222222,0,0
TXN_000000002641,2022-01-11 19:12:13,CUST_00000044,305.34,USD,dining,-69.0306861621608,-90.53410562639436,mobile,pos,0,634.6605555555556,0,0
TXN_000000002642,2022-01-19 13:40:55,CUST_00000044,387.3,USD,dining,-68.7806546524013,-90.52989486585204,desktop,atm,0,203.86166666666668,0,0
TXN_000000002643,2022-01-30 00:22:49,CUST_00000044,553.66,USD,dining,-68.51699242350611,-90.53239432226093,mobile,atm,0,254.65277777777777,0,0
TXN_000000002644,2022-02-19 17:15:27,CUST_00000044,395.81,USD,dining,-69.03001128794664,-90.35716542225748,desktop,atm,0,479.56388888888887,0,0
TXN_000000002645,2022-04-10 14:27:39,CUST_00000044,318.88,USD,dining,-68.14250524192335,-90.8231229113073,mobile,pos,0,1204.4063888888888,0,0
TXN_000000002646,2022-05-21 18:36:05,CUST_00000044,535.21,USD,dining,-68.9169354996662,-90.75712799747346,mobile,atm,0,981.7069444444444,0,0
TXN_000000002647,2022-07-28 04:19:26,CUST_00000044,361.23,USD,utilities,-68.44065146273736,-90.8247360909505,mobile,online,0,1631.6866666666667,0,0
TXN_000000002648,2022-10-01 16:01:31,CUST_00000044,580.13,USD,utilities,-68.82941901125353,-90.73114683807727,desktop,pos,0,1571.5305555555556,0,0
TXN_000000002649,2022-10-09 11:59:37,CUST_00000044,427.55,USD,utilities,-68.89580723358145,-89.98000342806499,mobile,online,0,202.2975,0,0
TXN_000000002650,2022-10-21 09:47:11,CUST_00000044,343.26,USD,utilities,-68.35530920286901,-90.12606882979132,desktop,online,0,283.2086111111111,0,0
TXN_000000002651,2022-11-21 03:54:40,CUST_00000044,468.63,USD,dining,-68.07370490189405,-90.4431309764741,desktop,atm,0,728.8561111111111,0,0
TXN_000000002652,2022-11-23 01:37:32,CUST_00000044,400.04,USD,utilities,-68.17366977638304,-90.74308650090106,desktop,atm,0,31.575,0,0
TXN_000000002653,2022-11-27 10:59:07,CUST_00000044,513.88,USD,dining,-68.89611736987476,-89.98473263693332,desktop,pos,0,99.5475,0,0
TXN_000000002654,2022-12-08 01:18:59,CUST_00000044,369.23,USD,utilities,-68.47463168186655,-90.45198727789797,desktop,atm,0,259.3302777777778,1,0
TXN_000000002655,2023-04-26 16:51:59,CUST_00000044,496.59,USD,dining,-69.06111265069649,-90.80858287343287,desktop,pos,0,3330.034166666667,0,0
TXN_000000002656,2023-05-07 07:53:57,CUST_00000044,423.62,USD,utilities,-68.79220226469448,-90.6907387016851,mobile,pos,0,270.5825,0,0
TXN_000000002657,2023-05-11 18:51:46,CUST_00000044,366.58,USD,dining,-68.13029889155612,-90.71336833291879,mobile,atm,0,111.14277777777778,0,0
TXN_000000002658,2023-06-07 04:00:59,CUST_00000044,475.71,USD,utilities,-68.90760033276156,-90.61995731777128,desktop,pos,0,638.4327777777778,0,0
TXN_000000002659,2023-06-25 09:59:56,CUST_00000044,439.63,USD,utilities,-68.49761646642405,-90.3262383136212,desktop,pos,0,420.34944444444443,0,0
TXN_000000002660,2023-08-15 00:58:35,CUST_00000044,713.6,USD,dining,-68.12152708403896,-90.78084895803305,mobile,atm,0,1219.1977777777777,0,0
TXN_000000002661,2023-10-01 08:55:21,CUST_00000044,509.72,USD,dining,-68.31098147930518,-90.60218057759327,mobile,pos,0,1136.7080555555556,1,0
TXN_000000002662,2023-11-07 03:56:10,CUST_00000044,355.95,USD,dining,-68.62580323084646,-90.03046774772488,desktop,atm,0,868.375,0,0
TXN_000000002663,2023-12-03 00:47:09,CUST_00000044,394.59,USD,utilities,-68.97268966146706,-90.5590834017797,mobile,pos,0,616.9475,0,0
TXN_000000002664,2024-01-05 00:38:39,CUST_00000044,350.8,USD,dining,-68.30911319002307,-90.04773997178258,desktop,pos,0,789.9913888888889,0,0
TXN_000000002665,2024-01-19 02:15:14,CUST_00000044,392.0,USD,utilities,-68.23553500222003,-90.25079079519368,mobile,online,0,320.0775,0,0
TXN_000000002666,2024-04-21 14:08:37,CUST_00000044,292.57,USD,utilities,-68.41627203270946,-90.39012351434445,mobile,atm,0,2245.0833333333335,0,0
TXN_000000002667,2024-06-02 20:32:38,CUST_00000044,417.44,USD,dining,-68.10065359392262,-89.86650750302555,desktop,online,0,1026.7391666666667,0,0
TXN_000000002668,2024-06-16 15:11:40,CUST_00000044,392.45,USD,utilities,-68.70345754464594,-89.98201383595628,mobile,pos,0,341.00666666666666,0,0
TXN_000000002669,2024-09-25 05:16:38,CUST_00000044,479.12,USD,dining,-68.34229506825854,-90.13032603018196,desktop,atm,0,2428.663611111111,0,0
TXN_000000002670,2024-09-25 10:17:05,CUST_00000044,483.76,USD,utilities,-68.49200942773706,-90.38782142576143,desktop,online,0,0.5788888888888889,1,0
TXN_000000002671,2024-10-07 21:10:47,CUST_00000044,372.11,USD,dining,-68.20600787589193,-90.44047723621789,desktop,online,0,291.42,0,0
TXN_000000002672,2024-12-21 14:25:36,CUST_00000044,376.42,USD,dining,-68.47869219382895,-90.79414052835152,mobile,online,0,1804.558611111111,0,0
TXN_000000002673,2025-01-30 14:24:38,CUST_00000044,628.41,USD,utilities,-68.61031483682362,-90.27819569250323,mobile,atm,0,961.1930555555556,0,0
TXN_000000002674,2025-02-21 13:50:48,CUST_00000044,525.77,USD,dining,-68.7603060252082,-89.95061046899546,mobile,pos,0,519.8030555555556,0,0
TXN_000000002675,2025-04-29 12:56:55,CUST_00000044,410.99,USD,utilities,-68.66796803009312,-90.14016026773935,mobile,atm,0,1599.5366666666666,0,0
TXN_000000002676,2025-05-14 15:27:52,CUST_00000044,416.16,USD,dining,-68.50685463310288,-90.75055521202897,mobile,pos,0,375.4475,0,0
TXN_000000002677,2025-06-14 22:29:38,CUST_00000044,498.06,USD,dining,-68.70621124584264,-90.6784681392195,mobile,atm,0,751.135,0,0
TXN_000000002678,2025-06-30 08:40:13,CUST_00000044,698.22,USD,utilities,-68.36176305041569,-89.95640884207683,mobile,pos,0,388.7191666666667,0,0
TXN_000000002679,2023-08-07 21:33:55,CUST_00000045,412.22,USD,groceries,15.629913816269859,-30.993322629919394,desktop,online,0,4.0582266418619515,0,0
TXN_000000002680,2023-08-10 12:18:32,CUST_00000045,307.12,USD,utilities,15.788990078338681,-31.213597116157192,mobile,online,0,80.12472222222222,0,0
TXN_000000002681,2023-08-11 23:57:16,CUST_00000045,323.36,USD,utilities,15.407403328454242,-30.635274502498543,desktop,atm,0,27.99361111111111,0,0
TXN_000000002682,2023-08-12 21:21:51,CUST_00000045,287.72,USD,groceries,15.822296050459606,-30.992096975581433,mobile,atm,0,39.37361111111111,0,0
TXN_000000002683,2023-08-16 09:45:35,CUST_00000045,170.13,USD,utilities,15.442538940326502,-30.542224792572156,desktop,atm,0,99.95472222222222,0,0
TXN_000000002684,2023-08-17 12:26:54,CUST_00000045,295.4,USD,utilities,15.83206179528544,-30.606590959247722,desktop,pos,0,33.80833333333333,1,0
TXN_000000002685,2023-08-19 19:51:16,CUST_00000045,316.83,USD,utilities,15.240341573798274,-30.479163505159015,mobile,pos,0,48.18888888888889,0,0
TXN_000000002686,2023-08-24 06:26:26,CUST_00000045,236.16,USD,utilities,15.721090368116426,-30.631224485828998,desktop,online,0,105.17027777777778,0,0
TXN_000000002687,2023-09-02 19:16:08,CUST_00000045,322.1,USD,groceries,16.081852729190235,-30.48453857444883,desktop,online,0,229.06055555555557,0,0
TXN_000000002688,2023-09-07 18:06:20,CUST_00000045,274.67,USD,utilities,16.01491807208078,-30.380615312124554,mobile,atm,0,124.57583333333334,0,0
TXN_000000002689,2023-09-07 12:37:20,CUST_00000045,293.49,USD,utilities,15.337044014723956,-31.164551814802113,mobile,online,0,2.7155555555555555,0,0
TXN_000000002690,2023-09-19 09:50:53,CUST_00000045,385.83,USD,groceries,15.338877753705379,-30.558471140442546,mobile,online,0,282.7813888888889,0,0
TXN_000000002691,2023-09-24 21:18:35,CUST_00000045,382.1,USD,utilities,15.440657744696928,-30.966065972031195,desktop,online,0,119.71888888888888,0,0
TXN_000000002692,2023-09-25 14:53:16,CUST_00000045,330.42,USD,groceries,15.966187923328622,-30.728039249110374,desktop,atm,0,29.595,0,0
TXN_000000002693,2023-10-05 05:14:27,CUST_00000045,210.19,USD,groceries,15.459776695624074,-30.342708701288153,desktop,pos,0,233.8538888888889,1,0
TXN_000000002694,2023-10-17 09:07:57,CUST_00000045,274.13,USD,utilities,15.360029182520279,-30.351982438504404,desktop,pos,0,277.5186111111111,0,0
TXN_000000002695,2023-10-22 14:51:20,CUST_00000045,370.33,USD,groceries,15.720605293560324,-31.180671642368587,desktop,online,0,126.22166666666666,0,0
TXN_000000002696,2023-10-26 02:43:21,CUST_00000045,296.68,USD,utilities,15.503890553810026,-30.58339506284013,desktop,pos,0,82.86972222222222,0,0
TXN_000000002697,2023-11-02 18:57:08,CUST_00000045,368.76,USD,utilities,15.823044942798575,-30.873366879171588,mobile,pos,0,169.8986111111111,0,0
TXN_000000002698,2023-11-06 20:24:33,CUST_00000045,325.85,USD,utilities,15.786913164675239,-30.366460634941028,desktop,pos,0,97.17361111111111,0,0
TXN_000000002699,2023-11-14 11:51:38,CUST_00000045,251.37,USD,utilities,15.646173987365065,-30.58098692043178,mobile,atm,0,185.7213888888889,0,0
TXN_000000002700,2023-11-27 17:25:47,CUST_00000045,393.47,USD,utilities,16.07778563131324,-30.416157215635316,desktop,pos,0,322.7816666666667,0,0
TXN_000000002701,2023-12-01 17:53:54,CUST_00000045,235.92,USD,utilities,15.799437857477864,-30.523075171929918,desktop,online,0,102.14583333333333,0,0
TXN_000000002702,2023-12-02 12:39:48,CUST_00000045,434.47,USD,utilities,15.309002424165211,-30.7565153202294,mobile,atm,0,18.647777777777776,0,0
TXN_000000002703,2023-12-15 23:36:37,CUST_00000045,393.62,USD,utilities,15.462731647683665,-30.794712365500086,mobile,atm,0,327.52972222222223,1,0
TXN_000000002704,2023-12-25 11:27:52,CUST_00000045,262.19,USD,utilities,15.179109963661256,-30.82975859676727,desktop,atm,0,229.52277777777778,0,0
